time,cpu_rate,memory_rate,read_bytes_rate,write_bytes_rate
2022-06-23 09:07:44,,0.04523132656956386,,
2022-06-23 09:07:45,,0.045033344711075785,,
2022-06-23 09:07:46,4.0658167837793595,0.04511439485356927,-0.789923856839981,-0.7910875021116769
2022-06-23 09:07:47,3.9989693864566154,0.04488823540648146,-0.7755407479319429,-0.776697282560903
2022-06-23 09:07:48,3.92965241429355,0.0445680662368233,-0.7611747088865128,-0.7623302570344879
2022-06-23 09:07:49,3.8607254970067086,0.044458113838653945,-0.7468052772058894,-0.7478902787066584
2022-06-23 09:07:50,3.791693773310016,0.044232552417790894,-0.7324344884711886,-0.733524767021274
2022-06-23 09:07:51,3.723006465238639,0.044091822775844225,-0.7180630212094492,-0.7191498958046472
2022-06-23 09:07:52,3.6537304578849814,0.04394141918025629,-0.7036911662179733,-0.7047819547567198
2022-06-23 09:07:53,3.5857577031728227,0.043736331363095404,-0.6893190688954123,-0.6903633652138713
2022-06-23 09:07:54,3.516748485778867,0.04353821518855594,-0.6749468100187944,-0.6759726142163369
2022-06-23 09:07:55,3.449062810776566,0.04341265846331921,-0.6606223480377182,-0.6616481637859147
2022-06-23 09:07:56,3.3812830104345575,0.04331528301668186,-0.6462349302308164,-0.6472642455189143
2022-06-23 09:07:57,3.3126821978859176,0.04323622062522259,-0.6318294679497419,-0.6328172200803324
2022-06-23 09:07:58,3.2440827035230444,0.04310314119606673,-0.6174750183562228,-0.6184625416379397
2022-06-23 09:07:59,3.1757795635273927,0.04290540910147511,-0.6031528528906843,-0.6041364261288806
2022-06-23 09:08:00,3.1058433267916077,0.04270752346519946,-0.5888015463559606,-0.5897883021190823
2022-06-23 09:08:01,3.0360763116983085,0.042536995631864416,-0.5745647859149912,-0.5755498327580699
2022-06-23 09:08:02,2.966741480237217,0.042385862246792305,-0.5601664672573148,-0.5611092867858679
2022-06-23 09:08:03,2.897808020660696,0.042245325343328144,-0.5458004087990997,-0.5467344191499601
2022-06-23 09:08:04,2.8287963118362804,0.04207732620806559,-0.5315588455875763,-0.5324543756313461
2022-06-23 09:08:05,2.7597066591136725,0.04194382610469405,-0.5172812911846603,-0.5181644798997269
2022-06-23 09:08:06,2.690961170121725,0.04178974223541765,-0.5028652568282759,-0.5037514753225534
2022-06-23 09:08:07,2.6224526585139727,0.041619951730840876,-0.48855200921488545,-0.48943411259914354
2022-06-23 09:08:08,2.5537332318871804,0.0414450185066253,-0.47432692719126235,-0.4752084064140447
2022-06-23 09:08:09,2.4850400646210193,0.041317978253227805,-0.4599392374371599,-0.4606132018722764
